domain,agency,status,redirect,valid,sitemap,allowed,source
crimevictims.gov,"Department of Justice",500,"http://www.crimevictims.gov/",false,"null",false,undefined
forfeiture.gov,"Department of Justice",403,"https://www.forfeiture.gov/robots.txt",false,"null",false,false
dea.gov,"Department of Justice",200,"https://www.dea.gov/robots.txt",true,"null",true,robots.txt
campusdrugprevention.gov,"Department of Justice",200,"https://www.campusdrugprevention.gov/robots.txt",true,"null",true,robots.txt
crimesolutions.gov,"Department of Justice",404,"https://crimesolutions.ojp.gov/redirect-legacy/robots.txt",false,"null",false,false
bop.gov,"Department of Justice",200,"https://www.bop.gov/robots.txt",true,"http://www.bop.gov/PublicInfo/execute/foiadoc?todo=query&output=xml",true,robots.txt
bja.gov,"Department of Justice",500,"http://www.bja.gov/",false,"null",false,undefined
bjs.gov,"Department of Justice",200,"https://bjs.ojp.gov/",false,"null",false,false
biometriccoe.gov,"Department of Justice",200,"https://fbibiospecs.fbi.gov/",true,"null",true,meta
atfonline.gov,"Department of Justice",500,"http://www.atfonline.gov/",false,"null",false,undefined
atf.gov,"Department of Justice",200,"https://www.atf.gov/robots.txt",true,"null",true,robots.txt
amberalert.gov,"Department of Justice",500,"http://www.amberalert.gov/",false,"null",false,undefined
bats.gov,"Department of Justice",200,"https://live.bats.gov/BATS/",false,"null",false,false
ada.gov,"Department of Justice",200,"https://www.ada.gov/robots.txt",true,"null",true,robots.txt
nls.gov,"Department of Housing and Urban Development",500,"http://www.nls.gov/",false,"null",false,undefined
nhl.gov,"Department of Housing and Urban Development",500,"http://www.nhl.gov/",false,"null",false,undefined
nationalhousinglocator.gov,"Department of Housing and Urban Development",500,"http://www.nationalhousinglocator.gov/",false,"null",false,undefined
nationalhousing.gov,"Department of Housing and Urban Development",500,"http://www.nationalhousing.gov/",false,"null",false,undefined
opportunityzones.gov,"Department of Housing and Urban Development",200,"https://www.hud.gov/opportunity-zones",false,"null",false,false
huduser.gov,"Department of Housing and Urban Development",202,"https://huduser.gov/robots.txt",true,"null",true,robots.txt
cjis.gov,"Department of Justice",404,"http://www.cjis.gov/robots.txt",false,"null",false,false
hudoig.gov,"Department of Housing and Urban Development",200,"https://hudoig.gov/robots.txt",true,"null",true,robots.txt
hudhomestore.gov,"Department of Housing and Urban Development",200,"https://www.hudhomestore.gov/robots.txt",true,"null",true,robots.txt
fha.gov,"Department of Housing and Urban Development",200,"https://www.hud.gov/fha",false,"null",false,false
ginniemae.gov,"Department of Housing and Urban Development",200,"https://www.ginniemae.gov/robots.txt",true,"null",true,robots.txt
hud.gov,"Department of Housing and Urban Development",200,"https://www.hud.gov/robots.txt",true,"null",true,robots.txt
disasterhousing.gov,"Department of Housing and Urban Development",200,"https://www.hud.gov/",false,"null",false,false
usss.gov,"Department of Homeland Security",200,"https://www.secretservice.gov/",false,"null",false,false
uscg.gov,"Department of Homeland Security",500,"http://www.uscg.gov/",false,"null",false,undefined
us-cert.gov,"Department of Homeland Security",200,"https://www.cisa.gov/robots.txt",true,"null",true,robots.txt
tsa.gov,"Department of Homeland Security",200,"https://www.tsa.gov/robots.txt",true,"http://www.tsa.gov/sitemap.xml",true,robots.txt
uscis.gov,"Department of Homeland Security",200,"https://www.uscis.gov/sites/default/files/robots.txt",true,"null",true,robots.txt
stopransomware.gov,"Department of Homeland Security",200,"https://www.cisa.gov/stopransomware",false,"null",false,false
secretservice.gov,"Department of Homeland Security",200,"https://www.secretservice.gov/robots.txt",true,"https://www.secretservice.gov/sitemap.xml",true,robots.txt
schoolsafety.gov,"Department of Homeland Security",200,"https://www.schoolsafety.gov/robots.txt",true,"https://www.schoolsafety.gov/sitemap.xml",true,robots.txt
together.gov,"Department of Homeland Security",200,"https://www.together.gov/robots.txt",true,"null",false,robots.txt
readybusiness.gov,"Department of Homeland Security",200,"https://www.ready.gov/business",false,"null",false,false
ready.gov,"Department of Homeland Security",200,"https://www.ready.gov/robots.txt",true,"null",true,robots.txt
power2prevent.gov,"Department of Homeland Security",500,"http://www.power2prevent.gov/",false,"null",false,undefined
preventionresourcefinder.gov,"Department of Homeland Security",200,"https://www.dhs.gov/prevention",false,"null",false,false
safetyact.gov,"Department of Homeland Security",200,"https://www.safetyact.gov/robots.txt",true,"https://www.safetyact.gov/sitemap",true,robots.txt
ns.gov,"Department of Homeland Security",500,"http://www.ns.gov/",false,"null",false,undefined
nmsc.gov,"Department of Homeland Security",500,"http://www.nmsc.gov/",false,"null",false,undefined
nic.gov,"Department of Homeland Security",403,"http://www.nic.gov/",false,"null",false,undefined
know2protect.gov,"Department of Homeland Security",200,"https://www.dhs.gov/know2protect",false,"null",false,false
niem.gov,"Department of Homeland Security",503,"https://www.niem.gov/",false,"null",false,undefined
listo.gov,"Department of Homeland Security",404,"https://www.ready.gov/es/robots.txt",false,"null",false,false
homelandsecurity.gov,"Department of Homeland Security",200,"https://www.dhs.gov/",true,"null",true,meta
ice.gov,"Department of Homeland Security",200,"https://www.ice.gov/robots.txt",true,"null",true,robots.txt
juntos.gov,"Department of Homeland Security",200,"https://www.juntos.gov/robots.txt",true,"null",false,robots.txt
globalentry.gov,"Department of Homeland Security",200,"https://www.cbp.gov/travel/trusted-traveler-programs/global-entry",false,"null",false,false
floodsmart.gov,"Department of Homeland Security",200,"https://www.floodsmart.gov/robots.txt",true,"null",true,robots.txt
get.gov,"Department of Homeland Security",200,"https://get.gov/robots.txt",true,"null",true,robots.txt
fletc.gov,"Department of Homeland Security",200,"https://www.fletc.gov/robots.txt",true,"https://www.fletc.gov/sitemap.xml",true,robots.txt
firstrespondertraining.gov,"Department of Homeland Security",404,"https://www.firstrespondertraining.gov/robots.txt",false,"null",false,false
evus.gov,"Department of Homeland Security",404,"https://www.evus.gov/robots.txt",false,"null",false,false
fleta.gov,"Department of Homeland Security",200,"https://www.fleta.gov/robots.txt",true,"https://www.fleta.gov/sitemap.xml",true,robots.txt
everify.gov,"Department of Homeland Security",200,"https://www.e-verify.gov/sites/default/files/robots.txt",true,"null",true,robots.txt
fema.gov,"Department of Homeland Security",200,"https://www.fema.gov/robots.txt",true,"null",true,robots.txt
dns.gov,"Department of Homeland Security",500,"http://www.dns.gov/",false,"null",false,undefined
e-verify.gov,"Department of Homeland Security",200,"https://www.e-verify.gov/sites/default/files/robots.txt",true,"null",true,robots.txt
dotgov.gov,"Department of Homeland Security",200,"https://get.gov/robots.txt",true,"null",true,robots.txt
disasterassistance.gov,"Department of Homeland Security",200,"https://www.disasterassistance.gov/robots.txt",true,"null",true,robots.txt
cyber.gov,"Department of Homeland Security",200,"https://www.cisa.gov/robots.txt",true,"null",true,robots.txt
cybersecurity.gov,"Department of Homeland Security",200,"https://www.cisa.gov/robots.txt",true,"null",true,robots.txt
dhs.gov,"Department of Homeland Security",200,"https://www.dhs.gov/robots.txt",true,"https://www.dhs.gov/sitemap.xml",true,robots.txt
cpnireporting.gov,"Department of Homeland Security",404,"https://www.cpnireporting.gov/content/disclaimer.xhtml",false,"null",false,undefined
cisa.gov,"Department of Homeland Security",200,"https://www.cisa.gov/robots.txt",true,"null",true,robots.txt
cbp.gov,"Department of Homeland Security",200,"https://www.cbp.gov/robots.txt",true,"null",true,robots.txt
youth.gov,"Department of Health and Human Services",403,"https://youth.gov/",false,"null",false,undefined
biometrics.gov,"Department of Homeland Security",200,"https://www.dhs.gov/biometrics",false,"null",false,false
whitehouseconferenceonaging.gov,"Department of Health and Human Services",404,"https://whitehouseconferenceonaging.gov/robots.txt",false,"null",false,false
visforvaccinated.gov,"Department of Health and Human Services",500,"http://www.visforvaccinated.gov/",false,"null",false,undefined
womenshealth.gov,"Department of Health and Human Services",200,"https://womenshealth.gov/robots.txt",true,"null",true,robots.txt
vacunas.gov,"Department of Health and Human Services",200,"https://www.vaccines.gov/en/",false,"null",false,false
vacuna.gov,"Department of Health and Human Services",200,"https://www.vaccines.gov/en/",false,"null",false,false
vacines.gov,"Department of Health and Human Services",200,"https://www.vaccines.gov/en/",false,"null",false,false
vacine.gov,"Department of Health and Human Services",200,"https://www.vaccines.gov/en/",false,"null",false,false
vaccine.gov,"Department of Health and Human Services",200,"https://www.vaccines.gov/en/",false,"null",false,false
vaccines.gov,"Department of Health and Human Services",200,"https://www.vaccines.gov/en/",false,"null",false,false
usbm.gov,"Department of Health and Human Services",500,"http://www.usbm.gov/",false,"null",false,undefined
ojp.gov,"Department of Justice",200,"https://www.ojp.gov/robots.txt",true,"https://www.ojp.gov/sitemap.xml",true,robots.txt
tobacco.gov,"Department of Health and Human Services",500,"https://www.tobacco.gov/",false,"null",false,undefined
usphs.gov,"Department of Health and Human Services",404,"https://www.usphs.gov/robots.txt",false,"null",false,false
therealcost.gov,"Department of Health and Human Services",200,"https://therealcost.betobaccofree.hhs.gov/robots.txt",true,"null",true,robots.txt
tox21.gov,"Department of Health and Human Services",200,"https://tox21.gov/robots.txt",true,"https://tox21.gov/sitemap_index.xml",true,robots.txt
thisfreelife.gov,"Department of Health and Human Services",404,"https://smokefree.gov/lgbt-and-smokingrobots.txt",false,"null",false,false
stopbullying.gov,"Department of Health and Human Services",200,"https://www.stopbullying.gov/robots.txt",true,"https://www.stopbullying.gov/sitemap.xml",true,robots.txt
whaging.gov,"Department of Health and Human Services",500,"http://www.whaging.gov/",false,"null",false,undefined
surgeongeneral.gov,"Department of Health and Human Services",404,"https://www.hhs.gov/surgeongeneral/not-found/robots.txt",false,"null",false,false
thebraininitiative.gov,"Department of Health and Human Services",500,"https://braininitiative.nih.govrobots.txt/",false,"null",false,false
stopalcoholabuse.gov,"Department of Health and Human Services",200,"https://www.samhsa.gov/substance-use/prevention/iccpud",false,"null",false,false
simplereport.gov,"Department of Health and Human Services",200,"https://www.simplereport.gov/robots.txt",true,"https://www.simplereport.gov/sitemap.xml",true,robots.txt
smokefree.gov,"Department of Health and Human Services",200,"https://smokefree.gov/robots.txt",true,"null",true,robots.txt
selectagents.gov,"Department of Health and Human Services",404,"https://selectagents.gov/robots.txt",true,"null",true,meta
reproductivehealthservices.gov,"Department of Health and Human Services",200,"https://reproductivehealthservices.gov/robots.txt",true,"null",true,robots.txt
recoverymonth.gov,"Department of Health and Human Services",200,"https://www.samhsa.gov/about/digital-toolkits/recovery-month",false,"null",false,false
samhsa.gov,"Department of Health and Human Services",200,"https://www.samhsa.gov/robots.txt",true,"https://samhsa.gov/sitemap.xml",true,robots.txt
psc.gov,"Department of Health and Human Services",200,"https://www.hhs.gov/about/agencies/asa/psc/index.html",false,"null",false,false
pandemicflu.gov,"Department of Health and Human Services",200,"https://www.cdc.gov/pandemic-flu/index.html",true,"null",true,meta
organdonor.gov,"Department of Health and Human Services",200,"https://www.organdonor.gov/robots.txt",true,"https://www.organdonor.gov/sitemap.xml",true,robots.txt
pubmed.gov,"Department of Health and Human Services",200,"https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?args=/robots.txt&orig_server=misuse.ncbi.nlm.nih.gov&orig_uri=/robots.txt&orig_query=",true,"null",true,meta
opioids.gov,"Department of Health and Human Services",404,"https://www.hhs.gov/opioids/robots.txt",false,"null",false,false
niosh.gov,"Department of Health and Human Services",500,"https://www.niosh.gov/",false,"null",false,undefined
nnlm.gov,"Department of Health and Human Services",200,"https://www.nnlm.gov/robots.txt",true,"https://nnlm.gov/sitemap.xml",true,robots.txt
nextlegends.gov,"Department of Health and Human Services",403,"https://therealcost.betobaccofree.hhs.gov/nextlegends",false,"null",false,undefined
nih.gov,"Department of Health and Human Services",200,"https://www.nih.gov/robots.txt",true,"null",true,robots.txt
mymedicare.gov,"Department of Health and Human Services",500,"http://www.mymedicare.gov/",false,"null",false,undefined
nlm.gov,"Department of Health and Human Services",200,"https://www.nlm.nih.gov/robots.txt",true,"null",true,robots.txt
mesh.gov,"Department of Health and Human Services",500,"https://www.mesh.gov/",false,"null",false,undefined
phe.gov,"Department of Health and Human Services",500,"http://www.phe.gov/",false,"null",false,undefined
mentalhealth.gov,"Department of Health and Human Services",200,"https://www.samhsa.gov/mental-health",false,"null",false,false
medicare.gov,"Department of Health and Human Services",200,"https://www.medicare.gov/robots.txt",true,"null",true,robots.txt
medicalbillrights.gov,"Department of Health and Human Services",500,"http://www.medicalbillrights.gov/",false,"null",false,undefined
medlineplus.gov,"Department of Health and Human Services",200,"https://medlineplus.gov/robots.txt",true,"null",true,robots.txt
medicalcountermeasures.gov,"Department of Health and Human Services",200,"https://medicalcountermeasures.gov/robots.txt",true,"https://www.medicalcountermeasures.gov/xmlsitemap",true,robots.txt
medicaid.gov,"Department of Health and Human Services",200,"https://www.medicaid.gov/robots.txt",true,"https://www.medicaid.gov/sitemap.xml",true,robots.txt
insurekidsnow.gov,"Department of Health and Human Services",200,"https://www.insurekidsnow.gov/robots.txt",true,"null",true,robots.txt
longtermcare.gov,"Department of Health and Human Services",404,"https://acl.gov/ltc/robots.txt",false,"null",false,false
ncifcrf.gov,"Department of Health and Human Services",500,"http://www.ncifcrf.gov/",false,"null",false,undefined
idealab.gov,"Department of Health and Human Services",503,"http://www.idealab.gov/",false,"null",false,undefined
ihs.gov,"Department of Health and Human Services",200,"https://www.ihs.gov/robots.txt",true,"null",true,robots.txt
hiv.gov,"Department of Health and Human Services",200,"https://www.hiv.gov/robots.txt",true,"https://www.hiv.gov/sitemap-index.xml",true,robots.txt
hrsa.gov,"Department of Health and Human Services",200,"https://www.hrsa.gov/robots.txt",true,"https://www.hrsa.gov/sitemap.xml",true,robots.txt
hhs.gov,"Department of Health and Human Services",200,"https://www.hhs.gov/robots.txt",true,"null",true,robots.txt
healthypeople.gov,"Department of Health and Human Services",404,"https://odphp.health.gov/healthypeople/robots.txt",false,"null",false,false
hhsoig.gov,"Department of Health and Human Services",500,"http://www.hhsoig.gov/",false,"null",false,undefined
healthindicators.gov,"Department of Health and Human Services",500,"http://www.healthindicators.gov/",false,"null",false,undefined
hearttruth.gov,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",false,"null",false,false
healthfinder.gov,"Department of Health and Human Services",404,"https://odphp.health.gov/myhealthfinder/robots.txt",false,"null",false,false
healthcare.gov,"Department of Health and Human Services",200,"https://www.healthcare.gov/robots.txt",true,"https://www.healthcare.gov/sitemap-index.xml",true,robots.txt
healthdata.gov,"Department of Health and Human Services",200,"https://healthdata.gov/robots.txt",true,"https://sa-socrata-sitemaps-us-east-1-fedramp-prod.s3.us-east-1.amazonaws.com/sitemaps/sitemap-healthdata.gov.xml",true,robots.txt
hc.gov,"Department of Health and Human Services",500,"http://www.hc.gov/",false,"null",false,undefined
health.gov,"Department of Health and Human Services",200,"https://health.gov/robots.txt",true,"null",true,robots.txt
guidelines.gov,"Department of Health and Human Services",403,"https://www.guidelines.gov/",false,"null",false,undefined
guideline.gov,"Department of Health and Human Services",403,"https://www.guideline.gov/",false,"null",false,undefined
grants.gov,"Department of Health and Human Services",200,"https://grants.gov/robots.txt",true,"null",true,robots.txt
hhsops.gov,"Department of Health and Human Services",500,"http://www.hhsops.gov/",false,"null",false,undefined
gmta.gov,"Department of Health and Human Services",404,"https://gmta.gov/robots.txt",false,"null",false,false
grantsolutions.gov,"Department of Health and Human Services",200,"https://www.grantsolutions.gov/robots.txt",true,"null",true,robots.txt
globalhealth.gov,"Department of Health and Human Services",200,"https://www.hhs.gov/about/agencies/oga/index.html",false,"null",false,false
fruitsandveggiesmatter.gov,"Department of Health and Human Services",500,"http://www.fruitsandveggiesmatter.gov/",false,"null",false,undefined
freshempire.gov,"Department of Health and Human Services",500,"http://www.freshempire.gov/",false,"null",false,undefined
girlshealth.gov,"Department of Health and Human Services",500,"https://www.girlshealth.gov/",false,"null",false,undefined
flu.gov,"Department of Health and Human Services",200,"https://www.cdc.gov/flu/",true,"null",true,meta
foodsafety.gov,"Department of Health and Human Services",200,"https://www.foodsafety.gov/robots.txt",true,"https://www.globalsiteseo.com/foodsafetygov.GSM/foodsafetygov.gsm.index.en_super.xml",true,robots.txt
fitness.gov,"Department of Health and Human Services",200,"https://odphp.health.gov/pcsfn",false,"null",false,false
findtreatment.gov,"Department of Health and Human Services",200,"https://findtreatment.gov/robots.txt",true,"null",true,robots.txt
fda.gov,"Department of Health and Human Services",200,"https://www.fda.gov/robots.txt",true,"https://www.fda.gov/sitemap.xml",true,robots.txt
fatherhood.gov,"Department of Health and Human Services",403,"http://www.fatherhood.gov/",false,"null",false,undefined
familyplanning.gov,"Department of Health and Human Services",200,"https://reproductivehealthservices.gov/robots.txt",true,"null",true,robots.txt
everytrycounts.gov,"Department of Health and Human Services",200,"https://everytrycounts.betobaccofree.hhs.gov/",false,"null",false,false
findsupport.gov,"Department of Health and Human Services",404,"https://www.samhsa.gov/find-support/robots.txt",false,"null",false,false
eldercare.gov,"Department of Health and Human Services",200,"https://eldercare.acl.gov/robots.txt",true,"null",true,robots.txt
healthit.gov,"Department of Health and Human Services",200,"https://healthit.gov/robots.txt",true,"https://healthit.gov/sitemap_index.xml",true,robots.txt
donaciondeorganos.gov,"Department of Health and Human Services",500,"http://www.donaciondeorganos.gov/",false,"null",false,undefined
drugabuse.gov,"Department of Health and Human Services",200,"https://nida.nih.gov/robots.txt",true,"https://nida.nih.gov/sitemap.xml",true,robots.txt
encuentraapoyo.gov,"Department of Health and Human Services",404,"https://www.samhsa.gov/encuentra-apoyo/robots.txt",false,"null",false,false
genome.gov,"Department of Health and Human Services",500,"http://www.genome.gov/",false,"null",false,undefined
docline.gov,"Department of Health and Human Services",404,"https://www.docline.gov/robots.txt",false,"null",false,false
covidtests.gov,"Department of Health and Human Services",200,"https://www.whitehouse.gov/lab-leak-true-origins-of-covid-19/",true,"null",true,meta
cuidadodesalud.gov,"Department of Health and Human Services",200,"https://www.cuidadodesalud.gov/es/robots.txt",true,"https://www.cuidadodesalud.gov/es/sitemap-index.xml",true,robots.txt
covidtest.gov,"Department of Health and Human Services",200,"https://www.whitehouse.gov/lab-leak-true-origins-of-covid-19/",true,"null",true,meta
coronavirus.gov,"Department of Health and Human Services",200,"https://www.whitehouse.gov/lab-leak-true-origins-of-covid-19/",true,"null",true,meta
covid.gov,"Department of Health and Human Services",200,"https://www.whitehouse.gov/lab-leak-true-origins-of-covid-19/",true,"null",true,meta
cms.gov,"Department of Health and Human Services",200,"https://www.cms.gov/robots.txt",true,"https://www.cms.gov/sitemap.xml",true,robots.txt
diabetescommittee.gov,"Department of Health and Human Services",500,"http://www.diabetescommittee.gov/",false,"null",false,undefined
dhhs.gov,"Department of Health and Human Services",500,"https://dhhs.gov/",false,"null",false,undefined
collegedrinkingprevention.gov,"Department of Health and Human Services",200,"https://www.collegedrinkingprevention.gov/robots.txt",true,"https://arcr.niaaa.nih.gov/sitemap.xml",true,robots.txt
clinicaltrial.gov,"Department of Health and Human Services",500,"http://www.clinicaltrial.gov/",false,"null",false,undefined
cerebrosano.gov,"Department of Health and Human Services",500,"http://www.cerebrosano.gov/",false,"null",false,undefined
cdcpartners.gov,"Department of Health and Human Services",500,"https://www.cdcpartners.gov/",false,"null",false,undefined
childcare.gov,"Department of Health and Human Services",200,"https://childcare.gov/robots.txt",true,"null",true,robots.txt
clinicaltrials.gov,"Department of Health and Human Services",200,"https://clinicaltrials.gov/robots.txt",true,"https://clinicaltrials.gov/assets/sitemap.xml",true,robots.txt
childwelfare.gov,"Department of Health and Human Services",200,"https://www.childwelfare.gov/robots.txt",true,"https://www.childwelfare.gov/sitemap-index.xml",true,robots.txt
brainhealth.gov,"Department of Health and Human Services",500,"http://www.brainhealth.gov/",false,"null",false,undefined
cdc.gov,"Department of Health and Human Services",200,"https://cdc.gov/robots.txt",true,"https://www.cdc.gov/wcms-auto-sitemap-index.xml",true,robots.txt
birthcontrol.gov,"Department of Health and Human Services",200,"https://reproductivehealthservices.gov/robots.txt",true,"null",true,robots.txt
betobaccofree.gov,"Department of Health and Human Services",500,"https://www.betobaccofree.gov/",false,"null",false,undefined
bam.gov,"Department of Health and Human Services",500,"http://www.bam.gov/",false,"null",false,undefined
brain.gov,"Department of Health and Human Services",200,"https://www.nih.gov/brain",true,"null",true,meta
aspr.gov,"Department of Health and Human Services",200,"https://www.aspr.gov/robots.txt",true,"null",true,robots.txt
cancer.gov,"Department of Health and Human Services",200,"https://www.cancer.gov/robots.txt",true,"null",true,robots.txt
arpah.gov,"Department of Health and Human Services",200,"https://arpah.gov/robots.txt",true,"null",false,robots.txt
arpa-h.gov,"Department of Health and Human Services",200,"https://arpa-h.gov/robots.txt",true,"null",true,robots.txt
alzheimers.gov,"Department of Health and Human Services",405,"https://www.alzheimers.gov/",false,"null",false,undefined
ahrq.gov,"Department of Health and Human Services",403,"https://www.ahrq.gov/",false,"null",false,undefined
aids.gov,"Department of Health and Human Services",200,"https://www.hiv.gov/robots.txt",true,"https://www.hiv.gov/sitemap-index.xml",true,robots.txt
ahcpr.gov,"Department of Health and Human Services",403,"https://www.ahcpr.gov/",false,"null",false,undefined
aoa.gov,"Department of Health and Human Services",404,"https://acl.gov/about-acl/administration-aging/robots.txt",false,"null",false,false
agingstats.gov,"Department of Health and Human Services",404,"https://agingstats.gov/robots.txt",false,"null",false,false
aging.gov,"Department of Health and Human Services",404,"https://www.hhs.gov/aging/robots.txt",false,"null",false,false
acl.gov,"Department of Health and Human Services",200,"https://acl.gov/robots.txt",true,"null",true,robots.txt
acf.gov,"Department of Health and Human Services",202,"https://acf.gov/robots.txt",true,"null",true,robots.txt
ymp.gov,"Department of Energy",500,"http://www.ymp.gov/",false,"null",false,undefined
wapa.gov,"Department of Energy",500,"http://www.wapa.gov/",false,"null",false,undefined
988.gov,"Department of Health and Human Services",200,"https://988.gov/robots.txt",true,"https://988lifeline.org/sitemap.xml",true,robots.txt
unnpp.gov,"Department of Energy",500,"http://www.unnpp.gov/",false,"null",false,undefined
swpa.gov,"Department of Energy",500,"https://www.swpa.gov/robots.txt",false,"null",false,false
bioethics.gov,"Department of Health and Human Services",500,"http://www.bioethics.gov/",false,"null",false,undefined
srs.gov,"Department of Energy",200,"https://srs.gov/robots.txt",true,"https://public.srs.gov/wp-sitemap.xml",true,robots.txt
solardecathlon.gov,"Department of Energy",500,"https://www.solardecathlon.gov/",false,"null",false,undefined
sns.gov,"Department of Energy",200,"https://sns.gov/robots.txt",true,"null",true,robots.txt
smartgrid.gov,"Department of Energy",200,"https://www.energy.gov/grid-talk/grid-talk",false,"null",false,false
science.gov,"Department of Energy",200,"https://www.science.gov/robots.txt",true,"null",true,robots.txt
srnl.gov,"Department of Energy",200,"https://www.srnl.gov/robots.txt",true,"https://www.srnl.gov/sitemap_index.xml",true,robots.txt
scidac.gov,"Department of Energy",200,"https://www.scidac.gov/robots.txt",true,"null",true,robots.txt
safgrandchallenge.gov,"Department of Energy",500,"https://www.safgrandchallenge.gov/",false,"null",false,undefined
rl.gov,"Department of Energy",500,"http://www.rl.gov/",false,"null",false,undefined
afterschool.gov,"Department of Health and Human Services",500,"http://www.afterschool.gov/",false,"null",false,undefined
pr100.gov,"Department of Energy",500,"http://www.pr100.gov/",false,"null",false,undefined
pppo.gov,"Department of Energy",500,"http://www.pppo.gov/",false,"null",false,undefined
rideelectric.gov,"Department of Energy",200,"https://driveelectric.gov/ride",false,"null",false,false
unrpnet.gov,"Department of Energy",500,"http://www.unrpnet.gov/",false,"null",false,undefined
sandia.gov,"Department of Energy",200,"https://www.sandia.gov/robots.txt",true,"https://www.sandia.gov/wp-sitemap.xml",true,robots.txt
pcast.gov,"Department of Energy",500,"http://www.pcast.gov/",false,"null",false,undefined
pnnl.gov,"Department of Energy",200,"https://www.pnnl.gov/robots.txt",true,"null",true,robots.txt
ornl.gov,"Department of Energy",200,"https://www.ornl.gov/robots.txt",true,"null",true,robots.txt
osti.gov,"Department of Energy",200,"https://www.osti.gov/robots.txt",true,"https://www.osti.gov/sitemap_ostigov/xml",true,robots.txt
pnl.gov,"Department of Energy",200,"https://www.pnnl.gov/robots.txt",true,"null",true,robots.txt
nuclear.gov,"Department of Energy",500,"https://www.nuclear.gov/",false,"null",false,undefined
ntrc.gov,"Department of Energy",500,"http://www.ntrc.gov/",false,"null",false,undefined
nrelhub.gov,"Department of Energy",500,"http://www.nrelhub.gov/",false,"null",false,undefined
nrel.gov,"Department of Energy",500,"http://www.nrel.gov/",false,"null",false,undefined
orau.gov,"Department of Energy",200,"https://orau.gov/robots.txt",true,"http://orise.orau.gov/nsf-msgi/sitemap.xml",true,robots.txt
neup.gov,"Department of Energy",500,"http://neup.gov/robots.txt",true,"null",true,meta
ncrc.gov,"Department of Energy",500,"http://www.ncrc.gov/",false,"null",false,undefined
pppl.gov,"Department of Energy",200,"https://www.pppl.gov/robots.txt",true,"null",true,robots.txt
llnl.gov,"Department of Energy",200,"https://www.llnl.gov/robots.txt",true,"null",true,robots.txt
nccs.gov,"Department of Energy",500,"http://www.nccs.gov/",false,"null",false,undefined
lbl.gov,"Department of Energy",200,"https://www.lbl.gov/robots.txt",true,"null",true,robots.txt
nnss.gov,"Department of Energy",200,"https://nnss.gov/robots.txt",true,"https://nnss.gov/sitemap_index.xml",true,robots.txt
isotope.gov,"Department of Energy",500,"http://www.isotope.gov/",false,"null",false,undefined
isotopes.gov,"Department of Energy",200,"https://isotopes.gov/robots.txt",true,"null",true,robots.txt
inel.gov,"Department of Energy",500,"http://www.inel.gov/",false,"null",false,undefined
lanl.gov,"Department of Energy",200,"https://www.lanl.gov/robots.txt",true,"https://www.lanl.gov/sitemap.xml",true,robots.txt
homeenergyscore.gov,"Department of Energy",500,"https://www.homeenergyscore.gov/",false,"null",false,undefined
hydrogen.gov,"Department of Energy",200,"https://www.hydrogen.energy.gov/interagency",false,"null",false,false
fueleconomy.gov,"Department of Energy",500,"https://fueleconomy.gov/robots.txt",false,"null",false,false
fnal.gov,"Department of Energy",200,"https://www.fnal.gov/robots.txt",true,"null",true,robots.txt
nersc.gov,"Department of Energy",200,"https://www.nersc.gov/robots.txt",true,"http://nersc.gov/sitemap.xml",true,robots.txt
energysavers.gov,"Department of Energy",200,"https://www.energy.gov/energysaver/energy-saver",false,"null",false,false
energycommunities.gov,"Department of Energy",500,"http://www.energycommunities.gov/",false,"null",false,undefined
energysaver.gov,"Department of Energy",404,"https://www.energy.gov/energysaver/energy-saver/robots.txt",false,"null",false,false
energycodes.gov,"Department of Energy",200,"https://energycodes.gov/robots.txt",true,"null",true,robots.txt
energy.gov,"Department of Energy",200,"https://www.energy.gov/robots.txt",true,"null",true,robots.txt
eia.gov,"Department of Energy",200,"https://www.eia.gov/robots.txt",true,"https://www.eia.gov/sitemap.xml",true,robots.txt
driveelectric.gov,"Department of Energy",200,"https://driveelectric.gov/robots.txt",true,"null",true,robots.txt
doe.gov,"Department of Energy",200,"https://www.energy.gov/robots.txt",true,"null",true,robots.txt
cendi.gov,"Department of Energy",404,"https://cendi.gov/robots.txt",false,"null",false,false
citap.gov,"Department of Energy",200,"https://citap.gov/robots.txt",true,"null",true,robots.txt
cebaf.gov,"Department of Energy",500,"http://www.cebaf.gov/",false,"null",false,undefined
buildingamerica.gov,"Department of Energy",500,"http://www.buildingamerica.gov/",false,"null",false,undefined
bpa.gov,"Department of Energy",200,"https://www.bpa.gov/robots.txt",true,"https://www.bpa.gov/sitemap.xml",true,robots.txt
casl.gov,"Department of Energy",200,"http://www.casl.gov/robots.txt",true,"null",true,robots.txt
biomassboard.gov,"Department of Energy",404,"http://www.biomassboard.gov/robots.txt",false,"null",false,false
bnl.gov,"Department of Energy",200,"https://www.bnl.gov/robots.txt",true,"null",true,robots.txt
arm.gov,"Department of Energy",200,"https://arm.gov/robots.txt",true,"null",true,robots.txt
inl.gov,"Department of Energy",200,"https://inl.gov/robots.txt",true,"https://inl.gov/sitemap_index.xml",true,robots.txt
